,MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
10,207,0.273664183,0.476930395,0.329316632,2.222292691,3.265260821,0.238306643,0.18328841,3.551609323,0.245758681,1.036784525,0.249088315,0.306484858,0.30125257699999997,0.272554305,0.785476455,0.6112256220000001,1.3432693830000002,1.504835897,0.45758680799999996,0.650388457,0.24766132899999999,0.35801490399999997,0.17440938600000003,1.051054384,2.226890756,1.15982242,0.24924686899999998,0.272554305,0.767242746,0.193594419,0.41493578600000003,2.230061836,0.881243063,0.43649912799999996,0.37006500700000006,0.706358015,0.582685905,0.326621215,0.54035199,0.305850642,0.29538607899999997,0.402092913,0.6730616779999999,0.186835919,0.749600376,0.15054066800000002,2.697696286,0.288293371,0.579313587,0.819652092,0.55388785775,0.154771979,0.171791255,0.11292900800000001,0.151480959,0.179877762,0.33070051699999997,0.115843912,0.18834038600000003,0.110014104,0.497508228,0.287917254,1.3300423129999999,2.18561354,0.137846732,1.2450399620000001,0.756370475,0.21184767300000001,0.150352609,0.1375142282035928,0.11292900800000001,0.13376976011499997,0.316878232,0.29702379050000005,0.136436295,0.233004231,1.3324870709999999,1,1,1,7
11,87,0.307742525,0.554380467,0.344692519,3.0462201330000003,5.565347957,0.231622927,0.179135657,3.609740175,0.237106672,1.2358010179999999,0.343386865,0.350567959,0.303303303,0.30643687199999997,1.115680898,1.08081995,2.147016582,1.301867084,0.408016712,0.864864865,0.256691474,0.35709622700000004,0.162162162,1.558689124,2.639117378,1.206423815,0.254732994,0.33059146100000003,0.830003917,0.159681421,0.392218305,3.2096879489999997,1.2015042795,0.511685599,0.442224834,0.946598773,0.58519389,0.391173782,0.62475519,0.306959133,0.311790051,0.42068155100000004,0.3300692,0.208194906,1.156976744,0.145487265,1.253875969,0.295404208,0.35029069799999996,1.6782945740000001,0.128875969,0.145071982,0.194629014,0.129914175,0.164590255,0.21345515,0.17621816199999998,0.11863233699999999,0.288967331,0.16715116300000002,0.603474529,0.296511628,1.8165143959999999,2.568175526,0.15912237,1.276924142,0.894310631,0.266265227,0.14216500599999998,0.1375142282035928,0.129914175,0.12963732,0.536198782,0.13074474,0.18182447399999999,0.20811596784146338,1.083817829,0,1,1,3
12,197,0.45383550799999994,0.659450376,0.304270463,2.523428233,4.233689205,0.19493871100000001,0.161328588,2.9494859630000003,0.218663503,1.300118624,0.542111507,0.274713325,0.35695927200000005,0.25029656,0.869019375,0.566330565,1.626828786,2.055753262,0.514827995,0.712336892,0.35735468600000003,0.32245947,0.147587979,1.428034796,2.889976275,1.293396599,0.234381178,0.270264927,0.731514433,0.14491894,0.378706999,2.4241795180000003,0.288948201,0.408066429,0.381277185,0.7245947009999999,0.45334124200000003,0.35517991299999996,0.476967181,0.384539344,0.267101621,0.383649664,0.299822064,0.22137452300000002,1.158589206,0.19942467600000002,2.3424426240000003,0.34431867899999996,0.617159652,1.086236008,0.156087799,0.17953849,0.207116503,0.11143768400000001,0.156650616,0.19242073699999998,0.17272215600000002,0.123757113,0.281470827,0.143705835,0.499843662,0.294228003,1.853980364,2.329810518,0.145269214,1.0961165659999998,0.9865549370000001,0.218935651,0.132699644,0.106622475,0.11143768400000001,0.126321056,0.46820086299999997,0.125445563,0.144456257,0.14920893,1.856356701,0,1,0,1
13,27,0.294270833,0.43229166700000005,0.34635416700000005,2.186197917,3.095052083,0.313802083,0.23600260399999998,5.600260417,0.237630208,1.318684896,0.41666666700000005,0.40559895799999995,0.318359375,0.351236979,0.858072917,1.104817708,1.630533854,1.139648438,0.482096354,0.701822917,0.327473958,0.416341146,0.2109375,0.9899088540000001,1.752278646,0.9140625,0.30859375,0.307617188,0.6735026040000001,0.221354167,0.387044271,1.8899739580000001,0.7607421879999999,0.552408854,0.6394623205000001,0.9775390629999999,0.721354167,0.393554688,0.713541667,0.372070313,0.39973958299999995,0.46158854200000005,0.539388021,0.137396243,0.8674093490000001,0.152686763,1.7193097419999999,0.330275229,0.292704238,0.71450415,0.14285714300000002,0.180646571,0.141764963,0.131498471,0.166666667,0.178680647,0.19506334600000003,0.132809087,0.31826124899999997,0.16251638300000001,0.6647007429999999,0.312363478,1.838138925,2.499563128,0.22486183099999996,1.417212757,0.815421581,0.21996505,0.21999360574999993,0.18703444775,0.131498471,0.18013834424999997,0.510048056,0.22433377,0.24832569424999992,0.2884949819999999,1.01310616,0,0,1,2
14,192,0.576347305,0.800773453,0.292914172,2.264595808,4.184381238,0.178143713,0.141217565,2.004366267,0.173153693,1.703218563,0.796656687,0.256861277,0.26497006,0.21956087800000001,0.888847305,0.65755988,1.653443114,1.370384232,0.328842315,0.709830339,0.41991018,0.331462076,0.12961576800000002,1.340194611,3.03006487,1.282185629,0.203842315,0.22030938100000003,0.659181637,0.11427145699999999,0.440743513,2.0970558880000003,0.287300399,0.409056886,0.302145709,0.6777694609999999,0.5955588820000001,0.34256487,0.510479042,0.405813373,0.280439122,0.420284431,0.139845309,0.226802775,1.200104698,0.159795838,0.786480827,0.296950661,0.581206648,1.933974611,0.076102604,0.159141474,0.172817694,0.11241984,0.159992148,0.14860620300000002,0.25408977899999996,0.121253763,0.24571391199999998,0.14036120900000001,0.514461458,0.275487502,1.7837324959999998,2.2292239240000002,0.156131396,1.115691663,0.869585133,0.203441958,0.112027222,0.108101034,0.11241984,0.114971862,0.38987043600000004,0.100117786,0.159664965,0.145138071,1.416633948,1,1,0,5
15,182,0.26673585899999996,0.445251687,0.281439197,2.186126968,3.363950874,0.237156201,0.181110535,4.167099118,0.19823559899999998,1.17938073,0.33644698100000003,0.34734475,0.286974572,0.285244767,0.8029752640000001,0.802456322,1.539699014,1.189067635,0.41255838100000003,0.715793115,0.243902439,0.358242519,0.16779104,1.176613043,2.5009513919999997,1.082165715,0.234388514,0.315343366,0.685175575,0.180245632,0.313267601,1.936170213,0.6033558210000001,0.429164504,0.40339041700000006,0.75177305,0.5448884279999999,0.315689327,0.531049991,0.315343366,0.258951738,0.335063138,0.362912991,0.180152144,0.98593822,0.13934993099999998,1.515214385,0.292300599,0.31097279899999997,0.860073767,0.116528354,0.13370216699999998,0.18706777300000002,0.12816966300000002,0.16263255,0.180958967,0.182687875,0.107422775,0.216343937,0.09843245699999999,0.5769940060000001,0.272475795,1.591747349,2.508875058,0.167819272,1.376901798,0.8547717840000001,0.184071,0.155140618,0.1375142282035928,0.12816966300000002,0.12747810099999998,0.489280775,0.17767165651086958,0.208506224,0.20811596784146338,1.1637851540000002,0,0,1,2
16,71,0.44297133899999996,0.5648274520000001,0.282316241,1.932930396,2.5640475730000003,0.243127315,0.20920257399999997,3.417820238,0.232014038,1.254240593,0.538701501,0.33671281,0.378826282,0.277441996,0.640280756,0.744199649,1.3661532459999999,2.384285436,0.544550595,0.549814779,0.372197309,0.35367518,0.201013843,0.883213102,1.907584324,1.027685709,0.237863131,0.282121271,0.653148762,0.178592318,0.417430298,1.604601287,0.297718854,0.373172158,0.374926886,0.741665042,0.5515695070000001,0.280756483,0.437902125,0.34178202399999996,0.27997660399999996,0.355819848,0.427373757,0.196863841,0.912435957,0.198726906,3.2715416860000004,0.307405682,0.5848470729999999,0.924235367,0.290327589,0.204937122,0.192361435,0.11287067199999999,0.158826269,0.18102779100000002,0.203074057,0.143455985,0.178543704,0.117373079,0.525539512,0.296382549,1.910417637,2.015215029,0.160068312,1.3122186000000002,0.9000155259999999,0.24344046,0.204471355,0.15510014,0.11287067199999999,0.166433784,0.471200124,0.236764478,0.20866325100000002,0.280546499,1.7966154319999998,1,1,0,5
17,3,0.22664500399999998,0.49025182799999995,0.270511779,2.113119415,3.097887896,0.264419171,0.19760357399999998,3.4876116980000003,0.23375304600000002,1.114541024,0.275792039,0.329000812,0.277010561,0.31173842399999996,0.784727864,0.7544679120000001,1.449634444,0.9518684000000001,0.46852152700000005,0.594841592,0.273354996,0.38078797700000006,0.206742486,1.014419171,2.091795288,0.936433794,0.23030056899999998,0.261575955,0.639723802,0.195775792,0.354589764,1.919577579,0.974817222,0.403330626,0.371039805,0.7585296509999999,0.573111292,0.314175467,0.52965069,0.305645816,0.318643379,0.37997563,0.335499594,0.167574731,0.878221175,0.171697835,1.5729642169999998,0.257399499,0.596230305,1.1597702840000002,0.55388785775,0.188779267,0.183183625,0.13797673400000002,0.19010455,0.19054631100000002,0.370811714,0.13488440599999998,0.19319687800000002,0.116477691,0.662788985,0.308791047,1.819908703,2.422618171,0.155794434,1.410101605,0.8063613609999999,0.217493742,0.158150493,0.156530702,0.13797673400000002,0.11235458699999999,0.485495509,0.29702379050000005,0.19378589300000001,0.2884949819999999,1.3011338540000001,1,0,1,6
18,133,0.317655401,0.46301110799999995,0.284329946,1.981564642,3.2034979910000003,0.22736941600000002,0.20066178199999998,1.912313874,0.199480028,1.157645947,0.48191916799999995,0.312928386,0.268494446,0.22524226,0.7423776879999999,0.552588041,1.356653273,0.917277239,0.36941621399999997,0.525407705,0.28882061,0.346253841,0.17679035699999998,0.8617348140000001,2.301347199,0.991964075,0.23564169199999999,0.23044197600000002,0.627038525,0.16568187199999998,0.34979910200000003,1.7549042780000002,0.312692035,0.455920586,0.457338691,0.724887733,0.578822973,0.303238005,0.607421413,0.37107066899999996,0.29827464,0.363743796,0.18718979,0.164746185,0.9602927440000001,0.161476176,0.984117097,0.270943631,0.47446278399999997,0.866552476,0.095608845,0.157427593,0.138118966,0.123793211,0.159140455,0.16412332599999999,0.16988477100000002,0.133291809,0.283556524,0.134848957,0.5448458420000001,0.30099657399999996,1.555434444,2.329648085,0.162254749,1.220959203,0.82949237,0.23637496100000002,0.18934911199999999,0.1375142282035928,0.123793211,0.13562753,0.521021489,0.17767165651086958,0.18525076936363638,0.258953597,1.459669885,0,0,0,0
19,96,0.75830960975,0.99655388,0.317620006,2.214141995,4.144150618,0.201350963,0.17102615699999998,2.516096579,0.186404139,2.0834445574999996,1.126186481,0.256108077,0.304972693,0.242454728,0.778672032,0.49726933,1.395803392,1.729663696,0.45717160100000004,0.614113251,0.59040268625,0.35901121,0.18180511600000002,1.030468525,2.622736419,1.73188141675,0.246910032,0.268755389,0.7125610809999999,0.161109514,0.34032768,2.187410175,0.280252946,0.37237712,0.275079046,0.6063524,0.484622018,0.317763725,0.473124461,0.3190572,0.267893073,0.345357861,0.318626042,0.178541492,1.022725156,0.177703269,1.580236565,0.339852845,0.342367514,0.981559095,0.125640309,0.176213095,0.197354941,0.105150414,0.138120518,0.164477973,0.29756915300000003,0.130297103,0.22613392899999998,0.13830679,0.400391171,0.272795008,1.198751979,2.147154699,0.156282015,0.854335475,1.0899519305000003,0.19484027199999998,0.140355779,0.125360902,0.105150414,0.113066965,0.474620471,0.17767165651086958,0.161497625,0.20811596784146338,2.0271025430000003,0,1,0,1
20,47,0.257297297,0.414594595,0.308648649,1.9232432430000002,2.813243243,0.275945946,0.224594595,4.263243243,0.234594595,1.207297297,0.407567568,0.37324324299999995,0.292432432,0.39324324299999996,0.7535135140000001,0.8624324320000001,1.373513514,1.105405405,0.45378378399999997,0.628648649,0.326216216,0.39729729700000005,0.24411140000000003,0.893783784,1.812162162,0.953243243,0.253513514,0.28648648600000004,0.597027027,0.22081081100000002,0.35054054100000004,1.685135135,0.7281081079999999,0.45162162200000006,0.484324324,0.815135135,0.6081081079999999,0.35189189200000004,0.640810811,0.35054054100000004,0.363783784,0.41702702700000005,0.442162162,0.135174723,0.8445281440000001,0.156099602,1.8639882819999998,0.23958987199999998,0.320778406,1.067378113,0.32517263,0.22345902800000003,0.183929692,0.127432517,0.153170119,0.177861477,0.255911279,0.119271814,0.169700774,0.087675246,0.624189161,0.285624608,1.4798074909999999,2.23121992,0.17493199399999998,1.6172839509999999,0.8033061309999999,0.199623352,0.16077332818285714,0.1375142282035928,0.127432517,0.150449885,0.439213225,0.25737602,0.19104415100000002,0.20811596784146338,1.103787403,0,0,1,2
21,70,0.324104235,0.5521172639999999,0.288273616,1.905863192,2.654723127,0.228338762,0.157166124,3.614006515,0.20488599300000002,1.149674267,0.46074918600000003,0.326058632,0.352117264,0.30065146600000003,0.628175896,0.69723127,1.3900651469999998,2.255537459,0.51286645,0.504234528,0.320032573,0.34495114,0.16465798,0.8817589579999999,1.866775244,0.9970684040000001,0.227687296,0.250977199,0.633876221,0.162052117,0.383876221,1.609120521,0.27768729600000003,0.32752443,0.281270358,0.648859935,0.49853420200000004,0.254071661,0.47605863200000004,0.329315961,0.242833876,0.357980456,0.461237785,0.205911992,0.9736871570000001,0.17982308800000002,3.057888254,0.327175008,0.5861605639999999,0.83775613,0.287313851,0.17220915899999997,0.19751427600000002,0.110401971,0.150934946,0.181166723,0.23076923100000002,0.139737991,0.185645504,0.123502407,0.428843355,0.295599597,1.71011085,2.162803717,0.164483261,1.333781212,0.936625238,0.27790840899999997,0.180494905,0.13929011300000002,0.110401971,0.16078826599999999,0.436233345,0.183742022,0.164147352,0.214421677,1.6770798340000002,1,1,0,5
22,0,0.51861167,0.73323273,0.356136821,2.3301475519999997,4.631455399,0.27246814199999997,0.186284373,2.6240778,0.19265593600000003,1.80952381,0.7924211940000001,0.356136821,0.312206573,0.275150905,0.857142857,0.868209256,1.730046948,1.492622401,0.432763246,0.768276325,0.463112005,0.371730382,0.180080483,1.262072435,3.542756539,1.133802817,0.261401744,0.310529846,0.743628437,0.16197183099999998,0.46143527799999995,2.20472837,0.35563380299999997,0.483903421,0.369550637,0.79091214,0.8277714185,0.45590207899999996,0.6006036220000001,0.49044265600000003,0.370053655,0.547283702,0.17639168300000002,0.190541529,1.084339554,0.181668496,1.3770581780000002,0.314306623,0.572996707,1.669959751,0.200146359,0.19987193600000003,0.207647274,0.124679839,0.146816685,0.169685327,0.20975118899999998,0.129893889,0.162458836,0.122392975,0.46560556200000003,0.309549945,1.370929382,2.041986828,0.161635565,1.215697036,0.644163922,0.210940359,0.15633004,0.142242956,0.124679839,0.13376976011499997,0.387211855,0.156970362,0.18525076936363638,0.17993047899999998,1.267105745,1,1,0,5
